input_smile,is_patented
CCC(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@@H](C)[C@H]1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)/C(C)=C\CCC[C@@H](O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)/C=C\[C@H](C)C[C@H]1C,True
CCC(=O)C(C)C(O)C(C)CC(C)C1OC(=O)C[C@@]2(O)CC=C(C)C(O2)C(C)=CCCCC(OC2CC(OC(N)=O)C(O)C(C)O2)C=CC(C)CC1C,True
CCC(/C=C\[C@@H]1OC(=O)C=C[C@@H]1C)=C/C(C)C/C=C/C(C)=C\[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C/C(=O)O,True
CCC(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@@H](C)[C@H]1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)C(C)=CCCC[C@@H](O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)C=C[C@H](C)C[C@H]1C,True
CC1=C[C@H](C)C[C@H](C)OC(=O)C[C@H](c2ccc(O)cc2)NC(=O)[C@@H](Cc2c(Br)[nH]c3ccccc23)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,True
CC1/C=C/C=C/C=C/C=C/C=C/C=C/C=C\C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,True
C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C\C(=O)O1,True
COC1=C/C(C)=C/[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)C([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,True
CCCCC[C@](C)(O)C=C[C@@H]1[C@@H](C/C=C/CCCC(=O)O)[C@@H](O)C[C@H]1O,True
CO/C1=C\C(C)=C\[C@H](C)[C@H](O)[C@H](C)C/C(C)=C\C=C[C@@H](OC)[C@H]([C@H](C)[C@H](O)[C@@H](C)[C@]2(O)C[C@H](O)[C@@H](C)[C@H](C(C)C)O2)OC1=O,True
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)N(C)C(=O)C(C(C)CC)OC(=O)C(C(C)(C)O)N(C)C(=O)C(CC(C)C)NC(=O)C(C(C)C)N(C)C1=O,True
CO/C1=C/C(C)=C\C(C)C(O)C(C)C/C(C)=C\C=C/C(OC)C(C(C)C(O)C(C)C2(O)CC(O)C(C)C(C(C)C)O2)OC1=O,True
CCCCC/C=C/C=C/C(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(=O)/C=C/C=C/CC(O)/C(C)=C/C=C/CCC(C)CC)[C@@H](O)[C@@]3(OCc4cc(O)cc(O)c43)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,True
CO/C1=C\C(C)=C\[C@H](C)[C@H](O)[C@@H](C)C/C(C)=C\C=C[C@@H](OC)[C@H]([C@H](C)[C@H](O)[C@@H](C)[C@]2(O)C[C@H](O)[C@@H](C)[C@H](C(C)C)O2)OC1=O,True
CC1OC(O[C@H]2/C=C/C=C\C=C\C=C\C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C2)O3)C(O)C(N)C1O,True
CC1/C=C/C=C\C=C\C=C\C=C\C=C\C=C\C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(=O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,True
C[C@H]1C=CC=CC=CC=CC=CC=CC=C[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@H](O)[C@H](C(=O)O)[C@@H](O)CC(=O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)CCCC(=O)CC(=O)O[C@@H]1[C@@H](C)C[C@H](C)[C@@H](O)CC(=O)c1ccc(N)cc1,True
CCCCC1C/C=C\C=C\C=C\C=C\C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3/C=C\C(=O)O1)CC(O)C2C(=O)O,True
C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,True
CC1/C=C\C=C\C=C\C=C\C=C\C=C\C=C\C(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1,True
CCCCC1C/C=C/C=C\C=C\C=C\C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(C[C@H](O)CC3OC3/C=C/C(=O)O1)C[C@H](O)[C@@H]2C(=O)O,True
CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](O)CN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,True
CO/C1=C/C(C)=C\[C@@H](C)[C@@H](O)[C@H](C)C/C(C)=C\C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,True
CCC(C)CCCCCCCCCCC(=O)N[C@H]1CC(O)C(O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H](CO)NC(=O)[C@H]([C@@H](O)Cc2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,True
CN(CC[C@@H](N)CC(=O)N[C@H]1C=C[C@@H](n2ccc(N)nc2=O)O[C@H]1C(=O)O)C(=N)N,True
CCC1/C=C/C=C/C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)/C=C/C(=O)O[C@H]2C[C@@]3(CC[C@H](C)[C@H](C[C@@H](C)O)O3)O[C@@H](CC1)[C@H]2C,True
CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CC[C@]5(C)C4CC[C@]3(C)C1C2C,True
C[C@H]1CCC/C=C/[C@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1,True
CCCCC[C@](C)(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,True
CCC(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@@H](C)[C@H]1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)/C(C)=C/CCC[C@@H](O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)C=C[C@H](C)C[C@H]1C,True
CN(CC[C@H](N)CC(=O)N[C@@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)O)C(=N)N,True
CC1C/C=C/C=C\C=C\C=C\C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3/C=C/C(=O)O1)CC(O)C2C(=O)O,True
CCCCCCCCOc1ccc(C(=O)NC2C[C@@H](O)[C@@H](O)NC(=O)[C@@H]3[C@@H](O)[C@@H](C)CN3C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c3ccc(O)cc3)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]([C@@H](C)O)NC2=O)cc1,True
CCCCC1C/C=C/C=C/C=C/C=C/C(O[C@@H]2O[C@H](C)[C@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(CC(O)CC3OC3/C=C/C(=O)O1)CC(O)C2C(=O)O,True
C[C@H]1CCC/C=C/[C@H]2C[C@H](O)C[C@@H]2C(O)/C=C/C(=O)O1,True
CCC(=O)[C@@H](C)[C@@H](O)[C@H](C)CC(C)[C@H]1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)/C(C)=C\CCC[C@@H](O[C@@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)/C=C\[C@H](C)C[C@H]1C,True
CCCCC/C=C/C/C=C/CCCCCCCC(=O)NC1CC(O)C(O)NC(=O)C2C(O)C(C)CN2C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c2ccc(O)cc2)NC(=O)C2CC(O)CN2C(=O)C(C(C)O)NC1=O,True
CC1C/C=C\C=C/C=C\C=C/C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(CC(O)CC3OC3/C=C\C(=O)O1)CC(O)C2C(=O)O,True
CC1CC2OC2/C=C/C=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,True
CCCCCCC1C(=O)OC(C)C(O)/C=C/C=C/C=C/C=C/C=C(/C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC1O,True
CC[C@@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@H](O)CN2C(=O)[C@H]([C@H](C)O)NC1=O,True
COC1=C/C(C)=C/[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C\[C@H](OC)C([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,True
CC(C)CC1NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)CCC(C(=O)O)NC1=O,True
CCCCC1C/C=C\C=C/C=C\C=C/C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(CC(O)CC3OC3/C=C\C(=O)O1)CC(O)C2C(=O)O,True
CC[C@@H]1/C=C/C=C/C[C@H](C)[C@@H](O)[C@](C)(O)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@@H](C)[C@@H](O)[C@H](C)/C=C/C(=O)O[C@@H]2C[C@]3(CC[C@@H](C)[C@@H](CC(C)O)O3)O[C@H](CC1)[C@@H]2C,True
CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@H](O)[C@H](O)NC(=O)[C@H]2[C@H](O)[C@H](C)CN2C(=O)[C@@H]([C@@H](O)CC(N)=O)NC(=O)[C@@H]([C@@H](O)[C@H](O)c2ccc(O)cc2)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@@H]([C@H](C)O)NC1=O,True
CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@@H]1C[C@H](O)[C@H](O)NC(=O)[C@H]2[C@H](O)[C@H](C)CN2C(=O)[C@@H]([C@H](C)O)NC(=O)[C@@H]([C@@H](O)[C@H](O)c2ccc(O)cc2)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@@H]([C@H](C)O)NC1=O,True
C[C@@H]1CCC/C=C/[C@H]2C[C@@H](O)C[C@@H]2C(O)/C=C\C(=O)O1,True
C[C@@H]1C[C@H]2O[C@@H]2C=C/C=C/C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,True
CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)NC1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2C(O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H]([C@@H](C)O)NC1=O,True
CO/C1=C/C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C\C=C\[C@H](OC)[C@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,True
CCC1C=CC=CCC(C)C(O)[C@@](C)(O)C(=O)C(C)C(O)C(C)C(=O)C(C)C(O)C(C)C=CC(=O)OC2C[C@@]3(CCC(C)C(CC(C)O)O3)OC(CC1)C2C,True
CC[C@H]1/C=C/C=C\C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)C(O)[C@@H](C)/C=C/C(=O)O[C@H]2C[C@@]3(CC[C@H](C)[C@H](C[C@@H](C)O)O3)O[C@@H](CC1)[C@H]2C,True
COC1=C/C(C)=C/[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,True
C/C1=C\[C@H](C)C[C@H](C)OC(=O)CC(c2ccc(O)cc2)NC(=O)[C@@H](Cc2c(Br)[nH]c3ccccc23)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)C1,True
CC[C@@H](C)[C@H]1NC(=O)C2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@H](C)CC)OC(=O)[C@@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,True
CC[C@H]1/C=C\C=C/C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)/C=C\C(=O)O[C@H]2C[C@@]3(CC[C@H](C)[C@H](C[C@@H](C)O)O3)O[C@@H](CC1)[C@H]2C,True
CCC(/C=C/[C@@H]1OC(=O)C=C[C@@H]1C)=C\[C@H](C)C/C=C/C(C)=C\[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C/C(=O)O,True
CCC(C)CCCCCCCCCCC(=O)N[C@H]1CC(O)C(O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H](CO)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,True
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,True
C[C@@H]1C[C@H]2O[C@H]2C=CC=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,True
C[C@H]1CCCC=C[C@@H]2C[C@H](O)C[C@H]2C(O)C=CC(=O)O1,True
CCC(=C/[C@@H](C)C/C=C/C(C)=C/[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)C/C(C)=C/C(=O)O)/C=C/[C@H]1OC(=O)C=C[C@H]1C,True
CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,True
CCCCC1C/C=C\C=C/C=C\C=C/C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3/C=C\C(=O)O1)CC(O)C2C(=O)O,True
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)N(C)C(=O)[C@H]([C@@H](C)CC)OC(=O)[C@@H](C(C)(C)O)N(C)C(=O)C(CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,True
CC[C@@H](C)C[C@@H](C)CCCCCCCCC(=O)N[C@@H]1C[C@H](O)[C@H](O)NC(=O)[C@H]2[C@H](O)CCN2C(=O)[C@@H]([C@@H](O)CC(N)=O)NC(=O)[C@@H]([C@@H](O)[C@H](O)c2ccc(O)cc2)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@@H]([C@H](C)O)NC1=O,True
CCC(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@@H](C)[C@H]1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)/C(C)=C\CCC[C@@H](O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)/C=C/[C@H](C)C[C@H]1C,True
CC1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6OC(CO)[C@H](O[C@@H]7OC(CO)[C@@H](O)C(O[C@@H]8OC[C@@H](O)C(O)C8O)C7O[C@@H]7OC(CO)[C@@H](O)C(O)C7O)C(O)C6O)CC[C@]5(C)[C@H]4CC[C@]3(C)C1[C@@H]2C,True
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)C[C@H]2O[C@](O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,True
CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)C([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C([C@@H](C)O)NC1=O,True
CCC(=O)[C@@H](C)[C@@H](O)[C@H](C)C[C@@H](C)C1OC(=O)C[C@@]2(O)CC=C(C)[C@H](O2)/C(C)=C\CCCC(O[C@H]2C[C@@H](OC(N)=O)[C@H](O)[C@@H](C)O2)C=C[C@H](C)C[C@H]1C,True
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C(O)CCC(=O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,True
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,True
CN(C)C(=S)SSC(=S)N(C)C,True
Cc1cc(O)cc(C)c1Cl,True
CCN(CC)c1ccc(C(NC(=O)C(C)C)c2ccc3cccnc3c2O)cc1,True
Cc1ccc(CC(CC(=O)NCCc2ccc3c(c2)OCO3)C(=O)O)cc1,True
CCCC[C@H]1CN(c2cccc(OC(F)(F)F)c2)C(=O)CN1Cc1cncn1Cc1ccc(Br)cc1,True
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1)C(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)O)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O,True
Cc1cccc2[nH]cc(C=O)c12,True
CCCCNC(=O)c1c(O)c2sccc2n(Cc2ccccc2)c1=O,True
Cc1nc(NC2CC2)c([N+](=O)[O-])c(SC#N)n1,False
O=C(Nc1ncc(Cc2cccc3ccccc23)s1)C1CCCCC1,True
CC(C)=CCC/C(C)=C/C=N/NC(N)=S,True
Cc1cc(C(=O)C(C)C)c(O)cc1O,True
N#C/C(=C\c1ccccc1O)c1nc2ccccc2[nH]1,True
Cc1cc(C(=O)N(C)C2CCCCC2)c(C)o1,True
Fc1ccc2c(c1)C(OCc1c(F)cccc1F)C(Cn1ccnc1)S2,True
C#CCOC[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,True
COC(=O)c1ccc(O)c2nc3c(C=O)c(O)cc(O)c3nc12,False
C[C@@H](S[C@H]1CO[C@H](/C=C/C=C/c2ccc(C#N)cc2F)OC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,True
Clc1ccc(C2(Cn3ccnc3)OCC(COc3ccc(-c4ccccc4)cc3)O2)c(Cl)c1,True
CC1OC2OC(=O)OC2C2=C1C(=O)c1c(O)cccc1C2=O,True
Clc1ccc([C@]2(Cn3cncn3)O[C@H]2c2ccc(Cl)cc2Cl)cc1,True
Clc1ccc(OCCO/C(=C\n2ccnc2)c2ccc(Cl)cc2Cl)cc1,True
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,True
CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,True
